Word,Rank,Frequency,Pr(%),r*Pr
permit,821,18,0.0%,0.111849
passion,822,18,0.0%,0.111986
source,823,18,0.0%,0.112122
perform,824,18,0.0%,0.112258
birth,825,18,0.0%,0.112394
second,826,17,0.0%,0.106279
concerns,827,17,0.0%,0.106408
offer,828,17,0.0%,0.106536
predecessor,829,17,0.0%,0.106665
modern,830,17,0.0%,0.106794
strengthened,831,17,0.0%,0.106922
false,832,17,0.0%,0.107051
commercial,833,17,0.0%,0.107180
naval,834,17,0.0%,0.107308
productive,835,17,0.0%,0.107437
person,836,17,0.0%,0.107566
places,837,17,0.0%,0.107694
expected,838,17,0.0%,0.107823
genius,839,17,0.0%,0.107952
issue,840,17,0.0%,0.108080
off,841,17,0.0%,0.108209
create,842,17,0.0%,0.108338
understand,843,17,0.0%,0.108466
changes,844,17,0.0%,0.108595
felt,845,17,0.0%,0.108724
vice,846,17,0.0%,0.108852
held,847,17,0.0%,0.108981
policies,848,17,0.0%,0.109110
reasonable,849,17,0.0%,0.109238
considered,850,17,0.0%,0.109367
respective,851,17,0.0%,0.109496
follow,852,17,0.0%,0.109624
enemies,853,17,0.0%,0.109753
coast,854,17,0.0%,0.109882
dream,855,17,0.0%,0.110010
section,856,17,0.0%,0.110139
pass,857,17,0.0%,0.110268
appear,858,17,0.0%,0.110396
sentiments,859,17,0.0%,0.110525
liberal,860,17,0.0%,0.110654
organization,861,17,0.0%,0.110782
religion,862,17,0.0%,0.110911
exist,863,17,0.0%,0.111040
establishment,864,17,0.0%,0.111168
armed,865,17,0.0%,0.111297
gratitude,866,17,0.0%,0.111426
carried,867,17,0.0%,0.111554
challenge,868,17,0.0%,0.111683
strict,869,16,0.0%,0.105234
rests,870,16,0.0%,0.105356
serious,871,16,0.0%,0.105477
obvious,872,16,0.0%,0.105598
performance,873,16,0.0%,0.105719
cherish,874,16,0.0%,0.105840
voices,875,16,0.0%,0.105961
situation,876,16,0.0%,0.106082
t,877,16,0.0%,0.106203
precious,878,16,0.0%,0.106324
pursued,879,16,0.0%,0.106445
offices,880,16,0.0%,0.106567
connected,881,16,0.0%,0.106688
sides,882,16,0.0%,0.106809
idea,883,16,0.0%,0.106930
why,884,16,0.0%,0.107051
trial,885,16,0.0%,0.107172
advancement,886,16,0.0%,0.107293
renew,887,16,0.0%,0.107414
pride,888,16,0.0%,0.107535
event,889,16,0.0%,0.107656
twenty,890,16,0.0%,0.107778
seems,891,16,0.0%,0.107899
save,892,16,0.0%,0.108020
constantly,893,16,0.0%,0.108141
relief,894,16,0.0%,0.108262
manufactures,895,16,0.0%,0.108383
divine,896,16,0.0%,0.108504
shown,897,16,0.0%,0.108625
standing,898,16,0.0%,0.108746
maintaining,899,16,0.0%,0.108867
privilege,900,16,0.0%,0.108989
guidance,901,16,0.0%,0.109110
entire,902,16,0.0%,0.109231
production,903,16,0.0%,0.109352
dangerous,904,16,0.0%,0.109473
accomplished,905,16,0.0%,0.109594
construction,906,16,0.0%,0.109715
balance,907,16,0.0%,0.109836
proved,908,16,0.0%,0.109957
declared,909,16,0.0%,0.110078
territories,910,16,0.0%,0.110200
consequences,911,16,0.0%,0.110321
north,912,16,0.0%,0.110442
authorities,913,16,0.0%,0.110563
restore,914,16,0.0%,0.110684
bound,915,16,0.0%,0.110805
bonds,916,16,0.0%,0.110926
increased,917,16,0.0%,0.111047
bless,918,16,0.0%,0.111168
advantages,919,16,0.0%,0.111289
elected,920,16,0.0%,0.111410
term,921,16,0.0%,0.111532
born,922,16,0.0%,0.111653
station,923,16,0.0%,0.111774
proud,924,16,0.0%,0.111895
practicable,925,16,0.0%,0.112016
jurisdiction,926,16,0.0%,0.112137
engaged,927,16,0.0%,0.112258
finally,928,15,0.0%,0.105356
minds,929,15,0.0%,0.105469
fixed,930,15,0.0%,0.105583
discussion,931,15,0.0%,0.105696
natural,932,15,0.0%,0.105810
wherever,933,15,0.0%,0.105923
sustained,934,15,0.0%,0.106037
unite,935,15,0.0%,0.106150
schools,936,15,0.0%,0.106264
used,937,15,0.0%,0.106377
prayer,938,15,0.0%,0.106491
ways,939,15,0.0%,0.106604
profound,940,15,0.0%,0.106718
command,941,15,0.0%,0.106831
reduce,942,15,0.0%,0.106945
receive,943,15,0.0%,0.107059
blood,944,15,0.0%,0.107172
useful,945,15,0.0%,0.107286
suffer,946,15,0.0%,0.107399
faithfully,947,15,0.0%,0.107513
controversies,948,15,0.0%,0.107626
decisions,949,15,0.0%,0.107740
homes,950,15,0.0%,0.107853
thank,951,15,0.0%,0.107967
foundations,952,15,0.0%,0.108080
requires,953,15,0.0%,0.108194
makes,954,15,0.0%,0.108307
ocean,955,15,0.0%,0.108421
justly,956,15,0.0%,0.108534
willing,957,15,0.0%,0.108648
half,958,15,0.0%,0.108761
led,959,15,0.0%,0.108875
heretofore,960,15,0.0%,0.108989
declaration,961,15,0.0%,0.109102
building,962,15,0.0%,0.109216
suffering,963,15,0.0%,0.109329
western,964,15,0.0%,0.109443
founded,965,15,0.0%,0.109556
built,966,15,0.0%,0.109670
journey,967,15,0.0%,0.109783
alike,968,15,0.0%,0.109897
larger,969,15,0.0%,0.110010
continuance,970,15,0.0%,0.110124
senate,971,15,0.0%,0.110237
story,972,15,0.0%,0.110351
session,973,14,0.0%,0.103100
realized,974,14,0.0%,0.103206
became,975,14,0.0%,0.103312
leading,976,14,0.0%,0.103418
drawn,977,14,0.0%,0.103524
based,978,14,0.0%,0.103630
invasion,979,14,0.0%,0.103736
move,980,14,0.0%,0.103842
persons,981,14,0.0%,0.103948
challenges,982,14,0.0%,0.104054
taking,983,14,0.0%,0.104160
actual,984,14,0.0%,0.104266
universal,985,14,0.0%,0.104372
eyes,986,14,0.0%,0.104478
partisan,987,14,0.0%,0.104584
exists,988,14,0.0%,0.104690
limitations,989,14,0.0%,0.104795
devoted,990,14,0.0%,0.104901
grant,991,14,0.0%,0.105007
avoid,992,14,0.0%,0.105113
believed,993,14,0.0%,0.105219
promises,994,14,0.0%,0.105325
fundamental,995,14,0.0%,0.105431
entitled,996,14,0.0%,0.105537
mine,997,14,0.0%,0.105643
successful,998,14,0.0%,0.105749
followed,999,14,0.0%,0.105855
lasting,1000,14,0.0%,0.105961
whilst,1001,14,0.0%,0.106067
directly,1002,14,0.0%,0.106173
supported,1003,14,0.0%,0.106279
privileges,1004,14,0.0%,0.106385
helped,1005,14,0.0%,0.106491
likely,1006,14,0.0%,0.106597
generally,1007,14,0.0%,0.106703
impossible,1008,14,0.0%,0.106809
separate,1009,14,0.0%,0.106915
member,1010,14,0.0%,0.107021
liberties,1011,14,0.0%,0.107127
branches,1012,14,0.0%,0.107233
particular,1013,14,0.0%,0.107339
late,1014,14,0.0%,0.107445
forever,1015,14,0.0%,0.107550
weapons,1016,14,0.0%,0.107656
instance,1017,14,0.0%,0.107762
program,1018,14,0.0%,0.107868
depression,1019,14,0.0%,0.107974
court,1020,14,0.0%,0.108080
greatness,1021,14,0.0%,0.108186
sectional,1022,14,0.0%,0.108292
leaders,1023,14,0.0%,0.108398
cases,1024,14,0.0%,0.108504
answer,1025,14,0.0%,0.108610
plans,1026,14,0.0%,0.108716
friend,1027,14,0.0%,0.108822
looking,1028,14,0.0%,0.108928
aspirations,1029,14,0.0%,0.109034
adopted,1030,14,0.0%,0.109140
pursue,1031,14,0.0%,0.109246
cheerfully,1032,14,0.0%,0.109352
relation,1033,14,0.0%,0.109458
abiding,1034,14,0.0%,0.109564
contest,1035,14,0.0%,0.109670
forbearance,1036,14,0.0%,0.109776
remedy,1037,14,0.0%,0.109882
grateful,1038,14,0.0%,0.109988
legislature,1039,14,0.0%,0.110094
intended,1040,14,0.0%,0.110200
european,1041,14,0.0%,0.110305
close,1042,14,0.0%,0.110411
southern,1043,14,0.0%,0.110517
divided,1044,14,0.0%,0.110623
violence,1045,14,0.0%,0.110729
expenditure,1046,14,0.0%,0.110835
scarcely,1047,14,0.0%,0.110941
written,1048,14,0.0%,0.111047
interference,1049,13,0.0%,0.103214
weight,1050,13,0.0%,0.103312
centuries,1051,13,0.0%,0.103410
depends,1052,13,0.0%,0.103509
certainly,1053,13,0.0%,0.103607
bill,1054,13,0.0%,0.103706
fire,1055,13,0.0%,0.103804
amount,1056,13,0.0%,0.103902
tranquillity,1057,13,0.0%,0.104001
prejudice,1058,13,0.0%,0.104099
enjoyed,1059,13,0.0%,0.104198
learned,1060,13,0.0%,0.104296
appeal,1061,13,0.0%,0.104394
disposition,1062,13,0.0%,0.104493
aggression,1063,13,0.0%,0.104591
imposed,1064,13,0.0%,0.104690
expressed,1065,13,0.0%,0.104788
language,1066,13,0.0%,0.104886
prepared,1067,13,0.0%,0.104985
crime,1068,13,0.0%,0.105083
mean,1069,13,0.0%,0.105181
humble,1070,13,0.0%,0.105280
failed,1071,13,0.0%,0.105378
renewed,1072,13,0.0%,0.105477
employment,1073,13,0.0%,0.105575
road,1074,13,0.0%,0.105673
matter,1075,13,0.0%,0.105772
dreams,1076,13,0.0%,0.105870
stronger,1077,13,0.0%,0.105969
founders,1078,13,0.0%,0.106067
coming,1079,13,0.0%,0.106165
sympathy,1080,13,0.0%,0.106264
advanced,1081,13,0.0%,0.106362
reliance,1082,13,0.0%,0.106461
blessed,1083,13,0.0%,0.106559
mighty,1084,13,0.0%,0.106657
recommend,1085,13,0.0%,0.106756
predecessors,1086,13,0.0%,0.106854
consistent,1087,13,0.0%,0.106953
fate,1088,13,0.0%,0.107051
contributed,1089,13,0.0%,0.107149
employed,1090,13,0.0%,0.107248
difficulty,1091,13,0.0%,0.107346
name,1092,13,0.0%,0.107445
rewards,1093,13,0.0%,0.107543
added,1094,13,0.0%,0.107641
restoration,1095,13,0.0%,0.107740
pledged,1096,13,0.0%,0.107838
negro,1097,13,0.0%,0.107936
pacific,1098,13,0.0%,0.108035
sought,1099,13,0.0%,0.108133
next,1100,13,0.0%,0.108232
belongs,1101,13,0.0%,0.108330
observe,1102,13,0.0%,0.108428
arise,1103,13,0.0%,0.108527
met,1104,13,0.0%,0.108625
thing,1105,13,0.0%,0.108724
changed,1106,13,0.0%,0.108822
press,1107,13,0.0%,0.108920
feelings,1108,13,0.0%,0.109019
field,1109,13,0.0%,0.109117
injustice,1110,13,0.0%,0.109216
markets,1111,13,0.0%,0.109314
legal,1112,13,0.0%,0.109412
prejudices,1113,13,0.0%,0.109511
meaning,1114,13,0.0%,0.109609
talents,1115,13,0.0%,0.109708
adopt,1116,13,0.0%,0.109806
sincere,1117,13,0.0%,0.109904
everything,1118,13,0.0%,0.110003
abuses,1119,13,0.0%,0.110101
dark,1120,13,0.0%,0.110200
learn,1121,13,0.0%,0.110298
injury,1122,13,0.0%,0.110396
happily,1123,13,0.0%,0.110495
stability,1124,13,0.0%,0.110593
provisions,1125,13,0.0%,0.110691
narrow,1126,13,0.0%,0.110790
decision,1127,13,0.0%,0.110888
promoted,1128,13,0.0%,0.110987
surplus,1129,13,0.0%,0.111085
bad,1130,12,0.0%,0.102631
understood,1131,12,0.0%,0.102722
revenues,1132,12,0.0%,0.102813
favored,1133,12,0.0%,0.102903
bind,1134,12,0.0%,0.102994
formation,1135,12,0.0%,0.103085
lost,1136,12,0.0%,0.103176
worthy,1137,12,0.0%,0.103267
globe,1138,12,0.0%,0.103357
zeal,1139,12,0.0%,0.103448
glory,1140,12,0.0%,0.103539
evils,1141,12,0.0%,0.103630
beloved,1142,12,0.0%,0.103721
tyranny,1143,12,0.0%,0.103812
sustain,1144,12,0.0%,0.103902
enforced,1145,12,0.0%,0.103993
loss,1146,12,0.0%,0.104084
additional,1147,12,0.0%,0.104175
preserving,1148,12,0.0%,0.104266
received,1149,12,0.0%,0.104357
exercised,1150,12,0.0%,0.104447
endure,1151,12,0.0%,0.104538
sea,1152,12,0.0%,0.104629
flag,1153,12,0.0%,0.104720
respecting,1154,12,0.0%,0.104811
process,1155,12,0.0%,0.104901
celebrate,1156,12,0.0%,0.104992
threat,1157,12,0.0%,0.105083
role,1158,12,0.0%,0.105174
opportunities,1159,12,0.0%,0.105265
industries,1160,12,0.0%,0.105356
west,1161,12,0.0%,0.105446
intelligent,1162,12,0.0%,0.105537
assure,1163,12,0.0%,0.105628
reached,1164,12,0.0%,0.105719
father,1165,12,0.0%,0.105810
execution,1166,12,0.0%,0.105901
heaven,1167,12,0.0%,0.105991
exalted,1168,12,0.0%,0.106082
services,1169,12,0.0%,0.106173
ample,1170,12,0.0%,0.106264
paid,1171,12,0.0%,0.106355
division,1172,12,0.0%,0.106445
although,1173,12,0.0%,0.106536
bold,1174,12,0.0%,0.106627
information,1175,12,0.0%,0.106718
battle,1176,12,0.0%,0.106809
kind,1177,12,0.0%,0.106900
solution,1178,12,0.0%,0.106990
supposed,1179,12,0.0%,0.107081
native,1180,12,0.0%,0.107172
wishes,1181,12,0.0%,0.107263
consciousness,1182,12,0.0%,0.107354
begin,1183,12,0.0%,0.107445
assured,1184,12,0.0%,0.107535
adapted,1185,12,0.0%,0.107626
respects,1186,12,0.0%,0.107717
gone,1187,12,0.0%,0.107808
opposed,1188,12,0.0%,0.107899
cultivate,1189,12,0.0%,0.107989
application,1190,12,0.0%,0.108080
contrary,1191,12,0.0%,0.108171
combinations,1192,12,0.0%,0.108262
families,1193,12,0.0%,0.108353
ground,1194,12,0.0%,0.108444
enterprises,1195,12,0.0%,0.108534
according,1196,12,0.0%,0.108625
along,1197,12,0.0%,0.108716
officer,1198,12,0.0%,0.108807
strictly,1199,12,0.0%,0.108898
tasks,1200,12,0.0%,0.108989
republics,1201,12,0.0%,0.109079
numbers,1202,12,0.0%,0.109170
growing,1203,12,0.0%,0.109261
enable,1204,12,0.0%,0.109352
fulfillment,1205,12,0.0%,0.109443
competent,1206,12,0.0%,0.109533
consent,1207,12,0.0%,0.109624
mass,1208,12,0.0%,0.109715
points,1209,12,0.0%,0.109806
dedication,1210,12,0.0%,0.109897
careful,1211,12,0.0%,0.109988
communism,1212,12,0.0%,0.110078
hour,1213,12,0.0%,0.110169
recognized,1214,12,0.0%,0.110260
observed,1215,12,0.0%,0.110351
financial,1216,12,0.0%,0.110442
comfort,1217,12,0.0%,0.110533
possess,1218,12,0.0%,0.110623
efficient,1219,12,0.0%,0.110714
declare,1220,12,0.0%,0.110805
anxiety,1221,12,0.0%,0.110896
directed,1222,12,0.0%,0.110987
beneficent,1223,12,0.0%,0.111077
raised,1224,12,0.0%,0.111168
elections,1225,12,0.0%,0.111259
ideal,1226,12,0.0%,0.111350
steps,1227,12,0.0%,0.111441
proof,1228,12,0.0%,0.111532
problem,1229,12,0.0%,0.111622
assurance,1230,12,0.0%,0.111713
blessing,1231,11,0.0%,0.102487
ages,1232,11,0.0%,0.102570
word,1233,11,0.0%,0.102654
plan,1234,11,0.0%,0.102737
achievement,1235,11,0.0%,0.102820
statesmen,1236,11,0.0%,0.102903
decent,1237,11,0.0%,0.102987
appointment,1238,11,0.0%,0.103070
triumph,1239,11,0.0%,0.103153
enlarged,1240,11,0.0%,0.103236
councils,1241,11,0.0%,0.103320
entirely,1242,11,0.0%,0.103403
comes,1243,11,0.0%,0.103486
interfere,1244,11,0.0%,0.103569
guaranty,1245,11,0.0%,0.103653
civilized,1246,11,0.0%,0.103736
militia,1247,11,0.0%,0.103819
presidential,1248,11,0.0%,0.103902
opposition,1249,11,0.0%,0.103986
ill,1250,11,0.0%,0.104069
afforded,1251,11,0.0%,0.104152
heard,1252,11,0.0%,0.104235
armies,1253,11,0.0%,0.104319
emergency,1254,11,0.0%,0.104402
confidently,1255,11,0.0%,0.104485
arts,1256,11,0.0%,0.104568
agencies,1257,11,0.0%,0.104652
allies,1258,11,0.0%,0.104735
necessities,1259,11,0.0%,0.104818
error,1260,11,0.0%,0.104901
errors,1261,11,0.0%,0.104985
weakness,1262,11,0.0%,0.105068
tendency,1263,11,0.0%,0.105151
reflect,1264,11,0.0%,0.105234
intrusted,1265,11,0.0%,0.105318
humbly,1266,11,0.0%,0.105401
thereby,1267,11,0.0%,0.105484
ignorance,1268,11,0.0%,0.105567
began,1269,11,0.0%,0.105651
knowing,1270,11,0.0%,0.105734
arbitration,1271,11,0.0%,0.105817
cease,1272,11,0.0%,0.105901
commitment,1273,11,0.0%,0.105984
accomplish,1274,11,0.0%,0.106067
keeping,1275,11,0.0%,0.106150
surrender,1276,11,0.0%,0.106234
institution,1277,11,0.0%,0.106317
habits,1278,11,0.0%,0.106400
succeed,1279,11,0.0%,0.106483
concession,1280,11,0.0%,0.106567
seeks,1281,11,0.0%,0.106650
theory,1282,11,0.0%,0.106733
house,1283,11,0.0%,0.106816
whenever,1284,11,0.0%,0.106900
existed,1285,11,0.0%,0.106983
lot,1286,11,0.0%,0.107066
servants,1287,11,0.0%,0.107149
tribunal,1288,11,0.0%,0.107233
inevitable,1289,11,0.0%,0.107316
recognize,1290,11,0.0%,0.107399
ideas,1291,11,0.0%,0.107482
admitted,1292,11,0.0%,0.107566
welcome,1293,11,0.0%,0.107649
expansion,1294,11,0.0%,0.107732
ordinary,1295,11,0.0%,0.107815
extraordinary,1296,11,0.0%,0.107899
judicial,1297,11,0.0%,0.107982
vigor,1298,11,0.0%,0.108065
covenant,1299,11,0.0%,0.108148
islands,1300,11,0.0%,0.108232
texas,1301,11,0.0%,0.108315
proceed,1302,11,0.0%,0.108398
yes,1303,11,0.0%,0.108481
effects,1304,11,0.0%,0.108565
jefferson,1305,11,0.0%,0.108648
thousands,1306,11,0.0%,0.108731
representative,1307,11,0.0%,0.108814
gives,1308,11,0.0%,0.108898
accepted,1309,11,0.0%,0.108981
destinies,1310,11,0.0%,0.109064
attack,1311,11,0.0%,0.109147
courts,1312,11,0.0%,0.109231
correct,1313,11,0.0%,0.109314
try,1314,11,0.0%,0.109397
turning,1315,11,0.0%,0.109480
cherished,1316,11,0.0%,0.109564
acknowledged,1317,11,0.0%,0.109647
magistrate,1318,11,0.0%,0.109730
slave,1319,11,0.0%,0.109814
interstate,1320,11,0.0%,0.109897
permitted,1321,11,0.0%,0.109980
goal,1322,11,0.0%,0.110063
child,1323,11,0.0%,0.110147
inauguration,1324,11,0.0%,0.110230
inseparable,1325,11,0.0%,0.110313
bearing,1326,11,0.0%,0.110396
elements,1327,11,0.0%,0.110480
kept,1328,11,0.0%,0.110563
play,1329,11,0.0%,0.110646
guide,1330,11,0.0%,0.110729
efficiency,1331,11,0.0%,0.110813
obedience,1332,11,0.0%,0.110896
ties,1333,11,0.0%,0.110979
constituted,1334,11,0.0%,0.111062
victory,1335,11,0.0%,0.111146
noble,1336,11,0.0%,0.111229
break,1337,11,0.0%,0.111312
honored,1338,10,0.0%,0.101269
instances,1339,10,0.0%,0.101344
truly,1340,10,0.0%,0.101420
compromise,1341,10,0.0%,0.101496
extension,1342,10,0.0%,0.101571
cities,1343,10,0.0%,0.101647
marked,1344,10,0.0%,0.101723
broad,1345,10,0.0%,0.101798
apprehension,1346,10,0.0%,0.101874
enemy,1347,10,0.0%,0.101950
activities,1348,10,0.0%,0.102025
submit,1349,10,0.0%,0.102101
inhabitants,1350,10,0.0%,0.102177
agricultural,1351,10,0.0%,0.102252
strife,1352,10,0.0%,0.102328
discord,1353,10,0.0%,0.102404
despotism,1354,10,0.0%,0.102479
sovereign,1355,10,0.0%,0.102555
governed,1356,10,0.0%,0.102631
final,1357,10,0.0%,0.102707
agitation,1358,10,0.0%,0.102782
rapid,1359,10,0.0%,0.102858
violation,1360,10,0.0%,0.102934
foundation,1361,10,0.0%,0.103009
three,1362,10,0.0%,0.103085
invoke,1363,10,0.0%,0.103161
partial,1364,10,0.0%,0.103236
hemisphere,1365,10,0.0%,0.103312
recognition,1366,10,0.0%,0.103388
involved,1367,10,0.0%,0.103463
enduring,1368,10,0.0%,0.103539
gave,1369,10,0.0%,0.103615
classes,1370,10,0.0%,0.103690
affecting,1371,10,0.0%,0.103766
works,1372,10,0.0%,0.103842
ends,1373,10,0.0%,0.103918
motives,1374,10,0.0%,0.103993
original,1375,10,0.0%,0.104069
conscious,1376,10,0.0%,0.104145
step,1377,10,0.0%,0.104220
temporary,1378,10,0.0%,0.104296
organized,1379,10,0.0%,0.104372
hostile,1380,10,0.0%,0.104447
examples,1381,10,0.0%,0.104523
latter,1382,10,0.0%,0.104599
arduous,1383,10,0.0%,0.104674
judge,1384,10,0.0%,0.104750
dare,1385,10,0.0%,0.104826
market,1386,10,0.0%,0.104901
run,1387,10,0.0%,0.104977
read,1388,10,0.0%,0.105053
proposed,1389,10,0.0%,0.105129
saw,1390,10,0.0%,0.105204
calling,1391,10,0.0%,0.105280
assembled,1392,10,0.0%,0.105356
hitherto,1393,10,0.0%,0.105431
senator,1394,10,0.0%,0.105507
necessarily,1395,10,0.0%,0.105583
seas,1396,10,0.0%,0.105658
nuclear,1397,10,0.0%,0.105734
shared,1398,10,0.0%,0.105810
structure,1399,10,0.0%,0.105885
hundred,1400,10,0.0%,0.105961
participation,1401,10,0.0%,0.106037
deserve,1402,10,0.0%,0.106112
sacrifices,1403,10,0.0%,0.106188
grave,1404,10,0.0%,0.106264
largely,1405,10,0.0%,0.106339
divisions,1406,10,0.0%,0.106415
sacredly,1407,10,0.0%,0.106491
perils,1408,10,0.0%,0.106567
encouraging,1409,10,0.0%,0.106642
produced,1410,10,0.0%,0.106718
city,1411,10,0.0%,0.106794
leads,1412,10,0.0%,0.106869
relieve,1413,10,0.0%,0.106945
possessed,1414,10,0.0%,0.107021
mission,1415,10,0.0%,0.107096
gold,1416,10,0.0%,0.107172
posterity,1417,10,0.0%,0.107248
virtuous,1418,10,0.0%,0.107323
claims,1419,10,0.0%,0.107399
five,1420,10,0.0%,0.107475
administered,1421,10,0.0%,0.107550
mode,1422,10,0.0%,0.107626
indispensable,1423,10,0.0%,0.107702
toil,1424,10,0.0%,0.107778
ultimate,1425,10,0.0%,0.107853
contemplate,1426,10,0.0%,0.107929
physical,1427,10,0.0%,0.108005
distinction,1428,10,0.0%,0.108080
british,1429,10,0.0%,0.108156
propose,1430,10,0.0%,0.108232
ceremony,1431,10,0.0%,0.108307
march,1432,10,0.0%,0.108383
stands,1433,10,0.0%,0.108459
method,1434,10,0.0%,0.108534
politics,1435,10,0.0%,0.108610
punishment,1436,10,0.0%,0.108686
recovery,1437,10,0.0%,0.108761
violate,1438,10,0.0%,0.108837
discipline,1439,10,0.0%,0.108913
divide,1440,10,0.0%,0.108989
sanction,1441,10,0.0%,0.109064
deny,1442,10,0.0%,0.109140
energies,1443,10,0.0%,0.109216
master,1444,10,0.0%,0.109291
unnecessary,1445,10,0.0%,0.109367
anything,1446,10,0.0%,0.109443
employees,1447,10,0.0%,0.109518
poor,1448,10,0.0%,0.109594
protecting,1449,10,0.0%,0.109670
sphere,1450,10,0.0%,0.109745
address,1451,10,0.0%,0.109821
adjustment,1452,10,0.0%,0.109897
entering,1453,10,0.0%,0.109972
threatened,1454,10,0.0%,0.110048
third,1455,10,0.0%,0.110124
wants,1456,10,0.0%,0.110200
occurred,1457,10,0.0%,0.110275
test,1458,10,0.0%,0.110351
working,1459,10,0.0%,0.110427
utmost,1460,10,0.0%,0.110502
easy,1461,10,0.0%,0.110578
faculties,1462,10,0.0%,0.110654
behalf,1463,10,0.0%,0.110729
heroes,1464,10,0.0%,0.110805
asked,1465,10,0.0%,0.110881
treaties,1466,10,0.0%,0.110956
profit,1467,10,0.0%,0.111032
safely,1468,10,0.0%,0.111108
heritage,1469,10,0.0%,0.111183
proposition,1470,10,0.0%,0.111259
reforms,1471,10,0.0%,0.111335
pray,1472,10,0.0%,0.111410
favorable,1473,10,0.0%,0.111486
selfish,1474,10,0.0%,0.111562
raise,1475,10,0.0%,0.111638
administer,1476,10,0.0%,0.111713
sources,1477,10,0.0%,0.111789
diversity,1478,10,0.0%,0.111865
calculated,1479,10,0.0%,0.111940
suggest,1480,10,0.0%,0.112016
canal,1481,9,0.0%,0.100883
length,1482,9,0.0%,0.100951
definite,1483,9,0.0%,0.101019
expressly,1484,9,0.0%,0.101087
improve,1485,9,0.0%,0.101155
begun,1486,9,0.0%,0.101223
minority,1487,9,0.0%,0.101291
daily,1488,9,0.0%,0.101359
assistance,1489,9,0.0%,0.101427
denied,1490,9,0.0%,0.101496
anticipated,1491,9,0.0%,0.101564
surrendered,1492,9,0.0%,0.101632
record,1493,9,0.0%,0.101700
choose,1494,9,0.0%,0.101768
extravagance,1495,9,0.0%,0.101836
shrink,1496,9,0.0%,0.101904
concerned,1497,9,0.0%,0.101972
charged,1498,9,0.0%,0.102041
onward,1499,9,0.0%,0.102109
securing,1500,9,0.0%,0.102177
prospect,1501,9,0.0%,0.102245
labors,1502,9,0.0%,0.102313
limit,1503,9,0.0%,0.102381
urge,1504,9,0.0%,0.102449
white,1505,9,0.0%,0.102517
otherwise,1506,9,0.0%,0.102585
spread,1507,9,0.0%,0.102654
honestly,1508,9,0.0%,0.102722
standard,1509,9,0.0%,0.102790
effected,1510,9,0.0%,0.102858
brief,1511,9,0.0%,0.102926
concerning,1512,9,0.0%,0.102994
management,1513,9,0.0%,0.103062
surest,1514,9,0.0%,0.103130
revolutionary,1515,9,0.0%,0.103199
ballot,1516,9,0.0%,0.103267
diplomacy,1517,9,0.0%,0.103335
meantime,1518,9,0.0%,0.103403
agents,1519,9,0.0%,0.103471
realization,1520,9,0.0%,0.103539
reference,1521,9,0.0%,0.103607
thoughts,1522,9,0.0%,0.103675
facilities,1523,9,0.0%,0.103743
putting,1524,9,0.0%,0.103812
stood,1525,9,0.0%,0.103880
lay,1526,9,0.0%,0.103948
abandon,1527,9,0.0%,0.104016
speedily,1528,9,0.0%,0.104084
aided,1529,9,0.0%,0.104152
thousand,1530,9,0.0%,0.104220
articles,1531,9,0.0%,0.104288
title,1532,9,0.0%,0.104357
climate,1533,9,0.0%,0.104425
witness,1534,9,0.0%,0.104493
commission,1535,9,0.0%,0.104561
adherence,1536,9,0.0%,0.104629
wholly,1537,9,0.0%,0.104697
resolution,1538,9,0.0%,0.104765
discretion,1539,9,0.0%,0.104833
current,1540,9,0.0%,0.104901
near,1541,9,0.0%,0.104970
solve,1542,9,0.0%,0.105038
moved,1543,9,0.0%,0.105106
bestowed,1544,9,0.0%,0.105174
count,1545,9,0.0%,0.105242
easily,1546,9,0.0%,0.105310
assigned,1547,9,0.0%,0.105378
